[600.         859.74681594] | [[ 0.13934876,  0.06413521,  0.0198584 ], [ 0.41096263, -0.00971059, -0.00860793]]
[ 600.         1250.97565174] | [[-0.29478361,  0.04100776,  0.01280397], [ 0.38808567,  0.00633485, -0.02769496]]
[ 600.         1157.21460179] | [[ 0.19310279, -0.0015621 ,  0.03231902], [ 0.26578212, -0.01980826, -0.03626846]]
[ 600.         1232.95815135] | [[ 0.38237503,  0.02566873, -0.02465503], [-0.53824024, -0.03099283,  0.0375212 ]]
[ 600.         1264.76460853] | [[ 0.7372948 , -0.01553666,  0.02031761], [-0.37643932, -0.10316689,  0.00460327]]
[600.         782.77864587] | [[ 0.53520577,  0.01862133, -0.05131831], [-0.00373817, -0.03335611, -0.01107889]]
[600.         851.66323235] | [[-0.02094697, -0.0567503 , -0.03925269], [ 0.35958976,  0.00109228,  0.06840999]]
[ 600.         1005.13417101] | [[-4.01594890e-01, -2.34754474e-04,  4.88629411e-02], [ 6.81428740e-01,  1.02774448e-02, -1.33317677e-02]]
[ 600.         1015.32630909] | [[ 0.30157881, -0.01176235,  0.03589712], [ 0.43499685,  0.0303881 , -0.05553632]]
[600.         927.63379351] | [[-0.14238888,  0.01840445,  0.04663224], [ 1.1132153 , -0.00163279, -0.05359494]]
[600.         793.32460295] | [[-0.07619853,  0.04550498, -0.0723603 ], [-0.06892007,  0.0077761 , -0.00372638]]
[600.         983.12991619] | [[ 0.14046166,  0.0070826 ,  0.00118184], [ 0.23670172, -0.01531445, -0.03039124]]
[ 600.         1238.79041058] | [[-3.51837484e-01, -1.51460829e-02,  1.18712898e-02], [-2.58461218e-01, -2.80846323e-04, -4.01118128e-02]]
[ 600.         1104.51853988] | [[-0.03817778, -0.00294114,  0.00998338], [ 0.26261924, -0.0393219 ,  0.01545941]]
[600.         813.53250656] | [[-0.25430927,  0.05418822, -0.00341477], [ 0.28945057,  0.02391632,  0.01775025]]
[600.         974.03914476] | [[ 1.18908788,  0.02031462, -0.01170454], [ 0.46798747, -0.00725627, -0.03240893]]
[ 600.         1091.04569754] | [[-0.40794269,  0.06856682, -0.02989291], [ 0.43509817, -0.03128469,  0.0016262 ]]
